active_bsl_count,active_fvg_count_50,active_ob_count_50,active_ssl_count,atr_14,atr_1m_pips,bars_previous_pivot,bars_since_equal_level,bars_since_fvg,bars_since_ob,bars_since_structure_event,body_atr_ratio,bos_count_previous_20,bsl_count_previous_100,candle_direction,choch_count_previous_20,close_position,confirm_close,confirm_high,confirm_low,confirm_open,confirm_volume,confirmation_delay,confirmation_index,confirmation_timestamp,dataset_date,demand_distance_pips,distance_equal_level_atr,distance_equal_level_pips,distance_fvg_atr,distance_fvg_pips,distance_last_structure_event_atr,distance_last_structure_event_pips,distance_nearest_bsl_atr,distance_nearest_bsl_pips,distance_nearest_ssl_atr,distance_nearest_ssl_pips,distance_ob_atr,distance_ob_pips,distance_previous_pivot,equal_level_type,equal_levels_previous_100,fvg_mitigated,fvg_size_atr,ghost_definition,ghost_id,ghost_index,ghost_price_mid,ghost_timestamp,inside_fvg,inside_order_block,last_structure_event,last_structure_event_direction,legacy_liquidity_target,liquidity_imbalance_100,liquidity_state,liquidity_type,lower_wick,near_equal_level,nearest_fvg_type,nearest_ob_type,ob_invalidated,ob_size_atr,pivot_body,pivot_close,pivot_high,pivot_id,pivot_index,pivot_low,pivot_open,pivot_price,pivot_range,pivot_side,pivot_timestamp,pivot_volume,previous_pivot_price,previous_pivot_type,price_to_confirm_close,range_atr_ratio,resolved_index,source,source_file,sr_4h_resistance_pips,sr_4h_support_pips,sr_daily_resistance_pips,sr_daily_support_pips,sr_weekly_resistance_pips,sr_weekly_support_pips,ssl_count_previous_100,structure_mode,structure_type,supply_distance_pips,swept_index,swing_size_atr,symbol,target_trace_10,target_trace_15,target_trace_3,target_trace_5,tf_10_atr_pips,tf_10_channel_halfwidth_pips,tf_10_channel_lower_touches,tf_10_channel_upper_touches,tf_10_channel_valid_3_touches,tf_10_fib382_distance_pips,tf_10_fib500_distance_pips,tf_10_fib618_distance_pips,tf_10_poc_distance_pips,tf_10_range_pips,tf_10_resistance_distance_pips,tf_10_return_pips,tf_10_support_distance_pips,tf_10_trend_distance_pips,tf_10_vah_distance_pips,tf_10_val_distance_pips,tf_10_volume,tf_10_volume_ema9,tf_10_volume_ratio_ema9,tf_10_vwap_distance_pips,tf_1_atr_pips,tf_1_channel_halfwidth_pips,tf_1_channel_lower_touches,tf_1_channel_upper_touches,tf_1_channel_valid_3_touches,tf_1_fib382_distance_pips,tf_1_fib500_distance_pips,tf_1_fib618_distance_pips,tf_1_poc_distance_pips,tf_1_range_pips,tf_1_resistance_distance_pips,tf_1_return_pips,tf_1_support_distance_pips,tf_1_trend_distance_pips,tf_1_vah_distance_pips,tf_1_val_distance_pips,tf_1_volume,tf_1_volume_ema9,tf_1_volume_ratio_ema9,tf_1_vwap_distance_pips,tf_60_atr_pips,tf_60_channel_halfwidth_pips,tf_60_channel_lower_touches,tf_60_channel_upper_touches,tf_60_channel_valid_3_touches,tf_60_fib382_distance_pips,tf_60_fib500_distance_pips,tf_60_fib618_distance_pips,tf_60_poc_distance_pips,tf_60_range_pips,tf_60_resistance_distance_pips,tf_60_return_pips,tf_60_support_distance_pips,tf_60_trend_distance_pips,tf_60_vah_distance_pips,tf_60_val_distance_pips,tf_60_volume,tf_60_volume_ema9,tf_60_volume_ratio_ema9,tf_60_vwap_distance_pips,timeframe,upper_wick,volume_mean_20,volume_ratio_20,volume_std_20,volume_zscore_20
6,1,0,5,58.5225134869182,234.090053947673,249,6094,1078,5663,251,0.747575546456658,0,0,-1,0,0.094488188976378,29239,29325.25,29230,29282.75,2358,0,12933,2026-06-12T08:45:00-05:00,2026-06,-218.5,0.508351371590527,119,0,0,7.09983176120551,1662,7.60391127253058,1780,0,0,0,0,445,EQL,0,1,0.170874410618665,EXTERNAL_SWING_CONFIRMATION,61,12933,29277.625,2026-06-12T08:45:00-05:00,1,1,BOS_UP,UP,GRAB,0.0909090909090909,Resolved,SSL,9,1,BULLISH_FVG,BULLISH_OB,1,0.226408594069731,43.75,29239,29325.25,63,12933,29230,29282.75,29230,95.25,LOW,2026-06-12T08:45:00-05:00,2358,29675,HIGH,-0.153786969556798,1.62757876114278,25850,ChartPrimeLow,2026_06.csv,1530.5,190.5,1589.5,2800.5,6120.5,4199.5,1,external,LL,435.5,25849,7.60391127253058,NQ,3,7,1,1,323.571428571429,266.439838107644,4,7,1,-466.539999999994,-669.5,-872.460000000006,-633.666666666672,1720,1529.5,-1271,190.5,-494.328571428574,-848.666666666672,-132,16682,7889.33162439606,2.11450104954576,-634.571944337076,282.142857142857,182.36966785044,7,8,1,-225.115999999995,-353.5,-481.884000000005,-648.166666666672,1088,897.5,-907,190.5,-55.028571428571,-874.833333333328,-285.5,2358,1828.05846367844,1.28989310071364,-451.093743235222,572.5,477.692380290883,2,10,1,873.847999999998,403.5,-66.8479999999981,-676.041666666672,3986,1589.5,1502,2396.5,-935.214285714275,-1174.29166666667,320.458333333328,47735,16779.4573509106,2.84484766114378,-153.455348742937,1,42.5,1641.15,1.43679736769948,947.232298594173,0.756783738333149
6,2,1,4,32.9139020670048,131.655608268019,100,6944,4217,4230,15,0.311418560434842,1,1,1,0,0.72463768115942,29755.25,29760,29742.75,29745,670,0,13033,2026-06-12T10:25:00-05:00,2026-06,1470.5,1.26086539102887,166,0,0,2.58249537921576,340,0,0,16.1026182468747,2120,1.96725383299083,259,530,EQL,0,1,0.751961889830471,EXTERNAL_SWING_CONFIRMATION,62,13033,29751.375,2026-06-12T10:25:00-05:00,1,0,BOS_UP,UP,RUN,0.2,Resolved,BSL,2.25,0,BEARISH_FVG,BULLISH_OB,1,1.10135832348907,10.25,29755.25,29760,64,13033,29742.75,29745,29760,17.25,HIGH,2026-06-12T10:25:00-05:00,670,29230,LOW,0.144315918250292,0.524094650487904,13370,ChartPrimeHigh,2026_06.csv,34.5,2085.5,34.5,4695.5,4225.5,6094.5,0,external,HH,-1459.5,13368,16.1026182468747,NQ,6,10,2,2,574.857142857143,421.956346805001,2,7,1,1275.66,1025.5,775.339999999997,1423,2120,34.5,607,2085.5,639.285714285725,804.666666666672,1864.66666666667,6821,9583.43576050017,0.711748914529585,1084.43291623857,111.928571428571,45.9880443763805,11,15,1,972.839999999997,780.5,588.160000000003,406.958333333328,1630,34.5,379,1595.5,0.628571428576834,271.125,1086.125,670,702.82044665045,0.953301804455366,729.653600091362,708.285714285714,325.967195406536,5,14,1,1420.89,1143,865.110000000001,1093.9375,2355,34.5,2212,2320.5,686.757142857154,603.3125,1584.5625,58355,31420.9721640835,1.85719906103682,1171.03385937063,1,4.75,772.9,0.86686505369388,255.251033298594,-0.403132550220187
6,3,0,5,21.5461455430677,86.1845821722708,250,538,200,601,265,0.835416244823026,0,0,-1,0,0.186440677966102,29586,29610,29580.5,29604,699,0,13283,2026-06-12T14:35:00-05:00,2026-06,263,0.545341159815031,47,0,0,4.38593528532089,378,8.33095644142962,718,0,0,0.510532149614071,44,179.5,EQH,1,1,1.94930457125373,EXTERNAL_SWING_CONFIRMATION,63,13283,29595.25,2026-06-12T14:35:00-05:00,1,0,BOS_UP,UP,SWEEP,0.0909090909090909,Resolved,SSL,5.5,1,BULLISH_FVG,BULLISH_OB,1,1.0558733094291,18,29586,29610,65,13283,29580.5,29604,29580.5,29.5,LOW,2026-06-12T14:35:00-05:00,699,29760,HIGH,-0.255266074807036,1.36915440123774,22662,ChartPrimeLow,2026_06.csv,628,745,659,1691,4850,5470,1,external,HL,-77,22662,8.33095644142962,NQ,1,1,1,1,240.214285714286,181.138793418757,7,9,1,-124.330000000002,-220.5,-316.669999999998,-407.270833333328,815,628,-269,187,-339.842857142852,-543.104166666672,-203.520833333328,5332,4247.22050858899,1.25540927041987,-273.263898739227,84.1428571428571,86.5443975330628,3,2,1,-152.627999999997,-218,-283.372000000003,-344.958333333328,554,495,-317,59,-102.857142857145,-460.375,-275.708333333328,699,566.484579367852,1.23392590982798,-304.821452566044,845.071428571429,347.028991551779,8,14,1,651.160000000003,401,150.839999999997,3.5,2120,659,173,1461,-91.0142857142782,-526.5,445.166666666672,24311,29974.3222143264,0.811060874910474,209.151454124818,1,6,418.15,1.67164892980988,164.023862593221,1.71225086130612
3,2,0,5,9.18690105275701,36.747604211028,731,13150,10351,11591,646,1.00686836038405,0,1,-1,0,0,30618,30628.25,30618,30627.25,127,0,14014,2026-06-15T03:46:00-05:00,2026-06,376.5,1.25178228588288,46,0,0,94.5095625841574,3473,0,0,114.048251307286,4191,1.76882279526929,65,1047.75,EQL,3,1,0.489827850997648,EXTERNAL_SWING_CONFIRMATION,64,14014,30623.125,2026-06-15T03:46:00-05:00,1,0,BOS_UP,UP,SWEEP,-0.25,Resolved,BSL,0,0,BEARISH_FVG,BEARISH_OB,1,1.14293165232785,9.25,30618,30628.25,66,14014,30618,30627.25,30628.25,10.25,HIGH,2026-06-15T03:46:00-05:00,127,29580.5,LOW,1.11571899393909,1.11571899393909,14295,ChartPrimeHigh,2026_06.csv,20.5,471.5,20.5,5572.5,20.5,9581.5,0,external,HH,-281.5,14295,114.048251307286,NQ,7,8,3,4,126.857142857143,53.2847486255715,10,13,1,283.555999999997,225.5,167.444000000003,256.25,492,20.5,327,471.5,124.828571428574,235.75,420.25,949,802.282805528294,1.18287465898648,267.619351525835,32.6428571428571,13.9196647829333,11,12,1,198.889999999999,157,115.110000000001,90.4375,355,20.5,110,334.5,21.0285714285856,-13.1041666666715,208.770833333328,127,117.733220568438,1.07870997995995,160.778429035068,511.357142857143,665.450119894552,5,2,1,3435.974,2776,2116.026,3824.6875,5593,20.5,3930,5572.5,-695.07142857142,3591.64583333333,4756.85416666667,5033,6250.9792720229,0.805153845658371,3805.79385807515,1,1,91.8,1.38344226579521,62.9965078397208,0.558761131482999
3,2,0,6,9.53889507208271,38.1555802883308,59,290,374,9809,705,1.04833944858737,0,1,-1,0,0.240740740740741,30512.75,30523,30509.5,30522.75,101,0,14073,2026-06-15T04:45:00-05:00,2026-06,-51,0.262084862146843,10,0,0,78.5730416716236,2998,12.4490309519751,475,0,0,1.25800733830485,48,118.75,EQL,2,1,0.209667889717475,EXTERNAL_SWING_CONFIRMATION,65,14073,30516.25,2026-06-15T04:45:00-05:00,1,0,BOS_UP,UP,SWEEP,-0.333333333333333,Resolved,SSL,3.25,1,BEARISH_FVG,BULLISH_OB,1,0.681420641581792,10,30512.75,30523,67,14073,30509.5,30522.75,30509.5,13.5,LOW,2026-06-15T04:45:00-05:00,101,30628.25,HIGH,-0.340710320790896,1.41525825559295,15796,ChartPrimeLow,2026_06.csv,448,33,448,5145,448,9154,1,external,HL,146,15796,12.4490309519751,NQ,6,9,2,4,125,106.822127998253,9,5,1,-154.449999999997,-210.5,-266.550000000003,-141.229166666672,475,448,-165,27,-240.085714285728,-259.979166666672,-42.2708333333285,515,742.747934941142,0.693371163718968,-194.362018003478,37.9285714285714,25.7330855462244,5,8,1,-154.449999999997,-210.5,-266.550000000003,-141.229166666672,475,448,-142,27,-34.6428571428551,-299.5625,-2.6875,101,55.9988905223126,1.8036071618197,-208.755987347467,511.928571428571,722.181363694516,5,2,1,3008.474,2348.5,1688.526,3397.1875,5593,448,4176,5145,-1232.97142857143,3164.14583333333,4329.35416666667,4426,6311.70286699332,0.701237066013597,3324.63467520522,1,0.25,68.15,1.48202494497432,39.3170128570318,0.835516170047106
1,1,0,6,12.2865678432133,49.1462713728533,405,54,1,11203,182,0.529033012550398,0,1,1,0,0.474576271186441,30907.25,30915,30900.25,30900.75,540,0,14478,2026-06-15T11:30:00-05:00,2026-06,1211.5,9.17668802539345,451,0.874939213064121,43,23.3384948228964,1147,0,0,33.003521013721,1622,9.11564575471456,448,405.5,EQL,2,1,0.0610422706788921,EXTERNAL_SWING_CONFIRMATION,66,14478,30907.625,2026-06-15T11:30:00-05:00,0,0,BOS_UP,UP,RUN,-0.714285714285714,Resolved,BSL,0.5,0,BEARISH_FVG,BEARISH_OB,1,2.90968156902719,6.5,30907.25,30915,68,14478,30900.25,30900.75,30915,14.75,HIGH,2026-06-15T11:30:00-05:00,540,30509.5,LOW,0.630770130348552,1.20049799001821,15402,ChartPrimeHigh,2026_06.csv,29.5,1476.5,29.5,5994.5,29.5,10719.5,0,external,HH,-862.5,15400,33.003521013721,NQ,6,6,2,4,189.071428571429,112.732120100066,8,9,1,793.676000000007,636.5,479.323999999993,775.25,1332,29.5,1301,1302.5,-28.4571428571508,331.25,941.75,4714,5322.5303208349,0.885668979948725,598.26245758633,49.1428571428571,28.1631384689468,6,9,1,249.217999999993,196,142.782000000007,92.6458333333285,451,29.5,74,421.5,4.89999999999418,-20.1041666666715,242.979166666672,540,489.657434066915,1.10281180766512,158.127134323047,328.071428571429,568.686393749744,3,4,1,3269.38400000001,2639.5,2009.61599999999,748.958333333328,5338,29.5,5046,5308.5,281.328571428574,81.7083333333285,1416.20833333333,29908,25856.8078624256,1.15667796887881,1555.29729379952,1,7.75,417.4,1.29372304743651,126.541060529774,0.968855480479817
1,0,0,7,15.7825695993534,63.1302783974137,207,261,279,11410,389,0.364325971370059,0,0,1,0,0.836065573770492,30827.75,30830.25,30815,30822,1159,0,14685,2026-06-15T14:57:00-05:00,2026-06,-257.5,0.807853240864044,51,0,0,11.8326739397145,747,6.33610384991407,400,0,0,0.760332461989689,48,100,EQL,0,1,0.253444153996563,EXTERNAL_SWING_CONFIRMATION,67,14685,30822.625,2026-06-15T14:57:00-05:00,1,0,BOS_UP,UP,SWEEP,-0.75,Resolved,SSL,7,1,BEARISH_FVG,BEARISH_OB,1,2.26515712634428,5.75,30827.75,30830.25,69,14685,30815,30822,30815,15.25,LOW,2026-06-15T14:57:00-05:00,1159,30915,HIGH,-0.807853240864044,0.966255837111896,14759,ChartPrimeLow,2026_06.csv,369.5,30.5,369.5,4968.5,369.5,10379.5,1,external,HL,184.5,14759,6.33610384991407,NQ,3,3,3,3,129.142857142857,48.6540132724807,12,14,1,-89.8300000000017,-127,-164.169999999998,-146.6875,315,284.5,-207,30.5,-122.057142857157,-238.5625,-107.3125,11743,5716.09342115929,2.05437510110155,-142.84360619662,69.3571428571429,44.6231231571785,7,4,1,-64.2360000000044,-93.5,-122.763999999996,-88.3333333333285,248,217.5,-100,30.5,-38.9285714285797,-150.333333333328,-57.3333333333285,1159,1171.24507569194,0.989545248943985,-99.9410095929197,341.5,221.565047306587,7,8,1,1071.058,796,520.941999999995,-126.6875,2331,369.5,1915,1961.5,-199.314285714281,-223.8125,553.1875,34192,25895.9152913348,1.32036267555452,318.862316053768,1,2.5,772.35,1.50061500615006,446.686498005033,0.865595897182555
2,1,0,7,18.3504210677039,73.4016842708156,3,129,217,11413,392,0.54494662346466,0,1,1,0,0.520833333333333,30882.5,30894,30870,30872.5,3287,0,14688,2026-06-15T15:00:00-05:00,2026-06,178,1.68933453274045,124,0,0,14.4819565185733,1063,0,0,4.30507832537082,316,4.95901427352841,364,79,EQL,0,1,0.054494662346466,EXTERNAL_SWING_CONFIRMATION,68,14688,30882,2026-06-15T15:00:00-05:00,1,0,BOS_UP,UP,SWEEP,-0.555555555555556,Resolved,BSL,2.5,0,BULLISH_FVG,BEARISH_OB,1,1.94818417888616,10,30882.5,30894,70,14688,30870,30872.5,30894,24,HIGH,2026-06-15T15:00:00-05:00,3287,30815,LOW,0.626688616984359,1.30787189631518,15376,ChartPrimeHigh,2026_06.csv,132,268,132,5206,132,10617,1,external,LH,-53,15376,4.30507832537082,NQ,4,4,2,3,147.428571428571,56.7078192749224,11,14,1,147.288,110,72.7119999999995,77.0833333333285,316,48,43,268,94.1857142857189,-1.91666666667152,116.583333333328,21816,7937.0938610585,2.7486130795347,92.2607407560135,81.1428571428571,68.1174579877056,5,3,1,147.288,110,72.7119999999995,77.0833333333285,316,48,82,268,152.114285714284,63.9166666666715,169.25,3287,2719.97613120226,1.20846648700079,120.244065617822,339.571428571429,213.291090233353,6,9,1,1238.106,976.5,714.894,98.9375,2217,132,2072,2085,21.028571428571,6.5625,745.5625,45638,28206.8781019236,1.61797416343242,534.770239573729,1,11.5,1243.15,2.64408961106866,1578.7392842075,1.29460894553339
2,4,0,7,12.399293723042,49.5971748921682,249,12612,11661,11662,177,0.201624387311203,0,0,-1,0,0.473684210526316,30760,30765,30755.5,30762.5,196,0,14937,2026-06-15T20:09:00-05:00,2026-06,-11,0.746010233051452,37,0,0,4.79866041800664,238,11.1699910570407,554,0,0,0.947634620362655,47,138.5,EQH,1,1,3.85102579764398,EXTERNAL_SWING_CONFIRMATION,69,14937,30760.25,2026-06-15T20:09:00-05:00,1,0,CHOCH_DOWN,DOWN,SWEEP,-0.555555555555556,Resolved,SSL,4.5,1,BEARISH_FVG,BEARISH_OB,1,2.88322873855021,2.5,30760,30765,71,14937,30755.5,30762.5,30755.5,9.5,LOW,2026-06-15T20:09:00-05:00,196,30894,HIGH,-0.362923897160166,0.766172671782572,15682,ChartPrimeLow,2026_06.csv,474,21,619,1386,619,10130,1,external,LL,243,15682,11.1699910570407,NQ,7,7,3,4,132.785714285714,98.2040049027908,2,6,1,-151.664000000004,-205,-258.335999999996,-176.75,452,431,-294,21,-168.900000000009,-308.583333333328,-101.416666666672,1442,1241.39057850393,1.16160056711388,-194.950028780018,48.4285714285714,36.5523972450623,3,5,1,-130.744000000006,-177,-223.255999999994,-70.8333333333285,392,373,-113,19,-62.5428571428492,-266.833333333328,-70.8333333333285,196,156.597393671245,1.25161725495557,-179.212113255446,359.928571428571,279.926416418713,5,2,1,481.039999999994,271,60.9600000000064,-433.583333333328,1780,619,1124,1161,-567.885714285716,-507.75,159.75,7617,15608.0611610155,0.488017052305324,-45.2779417013371,1,2.5,148.6,1.31897711978466,55.5107196854806,0.853889127515635
1,1,0,7,8.41705667510809,33.6682267004324,611,128,0,171,171,0.0891047819860817,0,1,-1,0,0.478260869565217,30969.5,30975.5,30964,30970.25,136,0,15548,2026-06-16T06:20:00-05:00,2026-06,277,5.25718213717882,177,1.45537810577267,49,9.68271964248754,326,0,0,26.1374027159173,880,9.62331645449682,324,220,EQH,0,0,0.0297015939953606,EXTERNAL_SWING_CONFIRMATION,70,15548,30969.75,2026-06-16T06:20:00-05:00,0,0,CHOCH_UP,UP,NONE,-0.75,Detected,BSL,5.5,0,BULLISH_FVG,BULLISH_OB,1,0.53462869191649,0.75,30969.5,30975.5,72,15548,30964,30970.25,30975.5,11.5,HIGH,2026-06-16T06:20:00-05:00,136,30755.5,LOW,0.712838255888653,1.36627332378659,-1,ChartPrimeHigh,2026_06.csv,23,647,23,1759,23,10968,0,external,HH,-219,-1,26.1374027159173,NQ,5,6,2,3,103.5,77.3420155440819,7,3,1,339.148000000001,270,200.851999999999,184.541666666672,586,23,546,563,139,160.125,379.875,1155,1035.05153035581,1.11588647147158,259.069886249665,31.0714285714286,17.8179083268178,8,4,1,199.479999999996,157,114.520000000004,179.5,360,23,92,337,19.7285714285827,74.5,269.5,136,145.390934485913,0.93540907815801,135.841814464919,249,172.726452754647,7,5,1,729.106,585.5,441.894,408.020833333328,1217,23,1053,1194,421.157142857162,306.604166666672,610.854166666672,6033,6752.19414815449,0.893487341688618,522.042952499469,1,5.25,151.6,0.897097625329815,112.808421671434,-0.138287547763381
1,2,0,6,14.9593464874957,59.8373859499827,539,11520,10869,11401,360,0.0334239199832656,0,0,1,0,0.95,30281.75,30282.25,30272.25,30281.25,1056,0,16087,2026-06-16T15:19:00-05:00,2026-06,-295,0.919157799539803,55,0,0,32.3042186638262,1933,47.010743456463,2813,0,0,0.668478399665312,40,703.25,EQH,2,1,0.434510959782452,EXTERNAL_SWING_CONFIRMATION,71,16087,30277.25,2026-06-16T15:19:00-05:00,1,0,CHOCH_DOWN,DOWN,RUN,-0.714285714285714,Resolved,SSL,9,1,BEARISH_FVG,BEARISH_OB,1,1.92187539903777,0.5,30281.75,30282.25,73,16087,30272.25,30281.25,30272.25,10,LOW,2026-06-16T15:19:00-05:00,1056,30975.5,HIGH,-0.635054479682046,0.668478399665312,17332,ChartPrimeLow,2026_06.csv,1191,20,2793,20,2793,8198,1,external,LL,322,17330,47.010743456463,NQ,6,6,3,5,227.642857142857,145.172761353836,2,8,1,-360.089999999997,-477.5,-594.910000000003,-664.0625,995,975,-855,20,-279.642857142841,-829.895833333328,-415.3125,4477,8770.65816619581,0.510451999743351,-537.533258402967,42.0714285714286,34.5735556730814,3,5,1,-269.937999999995,-359.5,-449.062000000005,-185.5625,759,739,-112,20,-55.7285714285681,-470.1875,4.1875,1056,578.698498630955,1.82478441277835,-346.701731977708,486.214285714286,531.367017293763,4,2,1,-1054.56600000001,-1386.5,-1718.43399999999,-2148.35416666667,2813,2793,-2199,20,-884.171428571426,-2617.1875,-741.854166666672,58719,40966.9867534742,1.43332484650022,-1372.7829635907,1,0.5,1086.7,0.971749332842551,2077.78175225407,-0.0147753728064535
2,1,0,6,8.46513966164447,33.8605586465779,649,2497,2455,16595,1009,1.21084830371349,0,1,1,0,0.9,30583.25,30584.5,30572,30573,200,0,16736,2026-06-17T03:08:00-05:00,2026-06,291,0.118131541825706,4,0,0,20.2004936521958,684,0,0,36.8865739350768,1249,0.413460396389972,14,312.25,EQH,3,1,0.945052334605651,EXTERNAL_SWING_CONFIRMATION,72,16736,30578.25,2026-06-17T03:08:00-05:00,1,0,CHOCH_DOWN,DOWN,RUN,-0.5,Resolved,BSL,1,1,BULLISH_FVG,BEARISH_OB,1,0.502059052759252,10.25,30583.25,30584.5,74,16736,30572,30573,30584.5,12.5,HIGH,2026-06-17T03:08:00-05:00,200,30272.25,LOW,0.147664427282133,1.47664427282133,18435,ChartPrimeHigh,2026_06.csv,25,525,1589,1224,1589,9402,0,external,LH,-302,18433,36.8865739350768,NQ,3,5,2,2,100.428571428571,46.9270983163328,13,12,1,254.953999999998,201.5,148.046000000002,78.8125,453,25,417,428,28.4142857142724,22.1875,305.3125,1305,895.342756912236,1.45754236567518,199.186213681867,34.8571428571429,19.5196825670596,13,6,1,88.7119999999995,67,45.2880000000005,78.5,184,25,123,159,10.3571428571449,32.5,147.5,200,127.915906329015,1.56352720892722,61.821647294084,289.142857142857,570.517443737721,3,1,1,149.433999999994,-182.5,-514.433999999994,462.145833333328,2813,1589,-1460,1224,754.985714285736,-358.3125,1048.1875,5334,8103.35675064955,0.658245732495047,36.2849123034975,1,1.25,95.9,2.08550573514077,42.8356160221842,2.43022068238934
2,3,0,7,10.8860605662188,43.5442422648753,229,12608,653,12619,1238,0.597093867011042,0,0,1,0,0.88135593220339,30400.75,30402.5,30387.75,30394.25,377,0,16965,2026-06-17T06:57:00-05:00,2026-06,-139.5,1.19418773402208,52,0,0,33.7817337835862,1471,18.0735720514496,787,0,0,0.275581784774327,12,196.75,EQH,0,1,1.05639684163492,EXTERNAL_SWING_CONFIRMATION,73,16965,30395.125,2026-06-17T06:57:00-05:00,1,0,CHOCH_DOWN,DOWN,RUN,-0.555555555555556,Resolved,SSL,6.5,0,BULLISH_FVG,BEARISH_OB,1,2.08982853453865,6.5,30400.75,30402.5,75,16965,30387.75,30394.25,30387.75,14.75,LOW,2026-06-17T06:57:00-05:00,377,30584.5,HIGH,-1.19418773402208,1.35494377514044,17087,ChartPrimeLow,2026_06.csv,757.5,29.5,2321.5,491.5,2321.5,8669.5,1,external,HL,500.5,17085,18.0735720514496,NQ,9,11,3,5,131.785714285714,85.7878240304524,3,9,1,-182.509999999995,-248,-313.490000000005,-305.8125,555,525.5,-326,29.5,-185.42857142858,-467.6875,-213.3125,2314,1146.07173001938,2.01907083072443,-290.201874645558,45.2857142857143,19.1677556626447,7,8,1,-130.176000000007,-179.5,-228.823999999993,-14.0416666666715,418,388.5,-237,29.5,-10.2714285714173,-275.291666666672,-14.0416666666715,377,251.941266333128,1.49638050759622,-201.2964329643,281.285714285714,271.45324518839,2,5,1,-109.004000000001,-294.5,-479.995999999999,-261.75,1572,1080.5,-868,491.5,-336.857142857159,-589.25,65.75,6504,7460.54071438447,0.871786677265873,-249.856065392902,1,1.75,143.6,2.62534818941504,108.373613024573,2.15366078038828
3,3,0,7,29.5828775120761,118.331510048305,108,16374,1277,15155,1346,0.490148397297758,0,1,-1,0,0.0649350649350649,30506.25,30542.25,30503.75,30520.75,2387,0,17073,2026-06-17T08:45:00-05:00,2026-06,180,0.0591558410531777,7,0,0,7.20856177405151,853,0,0,5.22261568155197,618,0,0,154.5,EQH,0,1,0.684517589329627,EXTERNAL_SWING_CONFIRMATION,74,17073,30523,2026-06-17T08:45:00-05:00,1,1,CHOCH_DOWN,DOWN,SWEEP,-0.4,Resolved,BSL,2.5,1,BEARISH_FVG,BULLISH_OB,1,0.946493456850842,14.5,30506.25,30542.25,76,17073,30503.75,30520.75,30542.25,38.5,HIGH,2026-06-17T08:45:00-05:00,2387,30387.75,LOW,1.21692015880823,1.30142850316991,17112,ChartPrimeHigh,2026_06.csv,77,541,1464,1003,1810,9181,0,external,LH,19,17112,5.22261568155197,NQ,5,9,3,5,193.642857142857,97.040361922786,5,11,1,304.923999999999,232,159.076000000001,244.875,618,77,146,541,142.900000000009,38.875,296.375,17434,7374.10032247203,2.36422061507235,215.961278477844,142.357142857143,145.794410688373,5,3,1,278.967999999993,211,143.032000000007,247,576,77,-2,499,233.585714285713,79,367,2387,1817.60057974807,1.31326982759372,201.591337145263,300.857142857143,202.087368323924,4,3,1,525.881999999998,378.5,231.118000000002,248.395833333328,1249,246,75,1003,19.2714285714319,40.2291666666715,508.604166666672,41449,14548.7847681249,2.84896647112486,357.040612180412,1,21.5,1641.1,1.45451221741515,914.846703005482,0.815327854983296
3,3,1,7,36.0353398239906,144.141359295963,17,3612,960,12350,5,0.929642960594401,1,1,-1,0,0.382488479262673,30340.75,30374.25,30320,30374.25,1803,0,17090,2026-06-17T09:02:00-05:00,2026-06,50.5,0.173440850857164,25,0,0,1.88009882329166,271,6.16755665648077,889,0,0,0.173440850857164,25,222.25,EQL,0,1,0.971268764800121,EXTERNAL_SWING_CONFIRMATION,75,17090,30347.125,2026-06-17T09:02:00-05:00,1,0,BOS_DOWN,DOWN,SWEEP,-0.4,Resolved,SSL,20.75,1,BULLISH_FVG,BULLISH_OB,1,0.437070944160054,33.5,30340.75,30374.25,77,17090,30320,30374.25,30320,54.25,LOW,2026-06-17T09:02:00-05:00,1803,30542.25,HIGH,-0.575823624845786,1.50546658544019,17135,ChartPrimeLow,2026_06.csv,780.5,108.5,2167.5,299.5,2513.5,8477.5,1,external,LL,722.5,17135,6.16755665648077,NQ,5,7,2,3,231.071428571429,146.629755594026,6,10,1,-231.097999999998,-336,-440.902000000002,-465.645833333328,889,780.5,-521,108.5,-439.971428571429,-650.854166666672,-317.479166666672,17436,10380.7684916878,1.67964443229435,-426.029540039279,158.928571428571,79.8649409753267,8,9,1,-231.097999999998,-336,-440.902000000002,-465.645833333328,889,780.5,-549,108.5,-26.4571428571508,-650.854166666672,-243.395833333328,1803,1885.87888786141,0.956052910717192,-412.775815331217,321.714285714286,268.472979486363,5,7,1,-177.618000000002,-325,-472.381999999998,-455.104166666672,1249,949.5,-463,299.5,-524.014285714278,-663.270833333328,-142.854166666672,67631,19780.5353054354,3.41906823833105,-334.476380187974,1,0,1703.85,1.05819174223083,522.704149113052,0.189686651939232
